tourney_name,surface,year,player,ranking,hand,1st_serve_pct,1st_serve_won,2nd_serve_won,bp_save_rate,ace_rate,df_rate,result
Cologne 1,Hard,2020,Steve Johnson,68.0,,63.26530612244898,66.12903225806451,44.44444444320988,50.0,6.122448979591836,2.0408163265306123,Loser
Cologne 1,Hard,2020,Benoit Paire,26.0,,45.76271186440678,66.66666666666666,40.62499999873047,50.0,3.389830508474576,6.779661016949152,Loser
Cologne 1,Hard,2020,Marin Cilic,40.0,,59.0,69.49152542372882,56.097560974241524,70.0,12.0,0.0,Loser
Cologne 1,Hard,2020,Oscar Otte,142.0,,55.10204081632652,74.07407407407408,40.90909090816116,44.44444444444444,4.081632653061225,6.122448979591836,Loser
Cologne 1,Hard,2020,Henri Laaksonen,139.0,,57.89473684210527,66.66666666666666,37.4999999984375,40.0,0.0,3.508771929824561,Loser
Cologne 1,Hard,2020,Mischa Zverev,268.0,,48.214285714285715,66.66666666666666,51.724137929250894,40.0,0.0,8.928571428571429,Loser
Cologne 1,Hard,2020,Gilles Simon,57.0,,45.348837209302324,61.53846153846154,44.680851062879135,58.333333333333336,8.13953488372093,5.813953488372093,Loser
Cologne 1,Hard,2020,Andy Murray,115.0,,50.81967213114754,64.51612903225806,36.66666666544444,55.55555555555556,0.0,6.557377049180328,Loser
Cologne 1,Hard,2020,Kyle Edmund,47.0,,55.00000000000001,68.18181818181817,47.222222220910496,40.0,1.25,1.25,Loser
Cologne 1,Hard,2020,Filip Krajinovic,30.0,,70.66666666666667,79.24528301886792,49.99999999772727,33.33333333333333,5.333333333333334,0.0,Loser
Cologne 1,Hard,2020,Jordan Thompson,59.0,,60.0,61.111111111111114,45.83333333142361,63.63636363636363,6.666666666666667,5.0,Loser
Cologne 1,Hard,2020,Emil Ruusuvuori,98.0,,63.63636363636363,51.02040816326531,53.57142856951531,37.5,2.5974025974025974,6.493506493506493,Loser
Cologne 1,Hard,2020,Marcos Giron,90.0,,52.27272727272727,56.52173913043478,52.380952379705214,44.44444444444444,2.272727272727273,1.1363636363636365,Loser
Cologne 1,Hard,2020,Jan Lennard Struff,32.0,,45.45454545454545,68.0,36.66666666544444,50.0,1.8181818181818181,9.090909090909092,Loser
Cologne 1,Hard,2020,Pierre Hugues Herbert,81.0,,55.4054054054054,73.17073170731707,45.45454545316805,44.44444444444444,5.405405405405405,10.81081081081081,Loser
Cologne 1,Hard,2020,Daniel Altmaier,122.0,,55.73770491803278,70.58823529411765,48.14814814725652,62.5,2.459016393442623,2.459016393442623,Loser
Cologne 1,Hard,2020,Marc Polmans,116.0,,61.904761904761905,64.1025641025641,33.333333331944445,50.0,1.5873015873015872,9.523809523809524,Loser
Cologne 1,Hard,2020,John Millman,44.0,,52.083333333333336,44.0,52.17391304120983,45.45454545454545,0.0,2.083333333333333,Loser
Cologne 1,Hard,2020,Marton Fucsovics,50.0,,60.78431372549019,48.38709677419355,34.99999999825,53.84615384615385,0.0,0.0,Loser
Sardinia,Clay,2020,Marco Cecchinato,103.0,,69.79166666666666,65.67164179104478,34.48275861950059,63.63636363636363,1.0416666666666665,3.125,Loser
Sardinia,Clay,2020,Danilo Petrovic,166.0,,60.86956521739131,50.0,22.222222220987653,54.54545454545454,2.1739130434782608,4.3478260869565215,Loser
Sardinia,Clay,2020,Lorenzo Musetti,143.0,,68.25396825396825,58.139534883720934,39.999999998,20.0,0.0,1.5873015873015872,Loser
Sardinia,Clay,2020,Federico Delbonis,78.0,,63.63636363636363,71.42857142857143,39.999999998,0.0,5.454545454545454,7.2727272727272725,Loser
Sardinia,Clay,2020,Albert Ramos,45.0,,65.74074074074075,54.929577464788736,35.13513513418554,68.18181818181817,0.0,1.8518518518518516,Loser
Sardinia,Clay,2020,Yannick Hanfmann,101.0,,61.111111111111114,57.57575757575758,38.09523809342404,16.666666666666664,3.7037037037037033,1.8518518518518516,Loser
Sardinia,Clay,2020,Jiri Vesely,67.0,,73.68421052631578,76.19047619047619,39.99999999733333,0.0,10.526315789473683,1.7543859649122806,Loser
Sardinia,Clay,2020,Roberto Carballes Baena,96.0,,68.11594202898551,42.5531914893617,40.9090909072314,50.0,1.4492753623188406,0.0,Loser
Sardinia,Clay,2020,Pablo Andujar,54.0,,61.53846153846154,62.5,49.999999998750006,44.44444444444444,0.9615384615384616,9.615384615384617,Loser
Sardinia,Clay,2020,Corentin Moutet,73.0,,66.0,48.484848484848484,35.2941176449827,44.44444444444444,0.0,6.0,Loser
Sardinia,Clay,2020,Tommy Paul,58.0,,63.07692307692307,70.73170731707317,58.33333333090278,0.0,6.153846153846154,1.5384615384615385,Loser
Sardinia,Clay,2020,Andrea Pellegrino,292.0,,67.5,48.148148148148145,38.46153845857988,20.0,0.0,0.0,Loser
Sardinia,Clay,2020,Casper Ruud,25.0,,58.69565217391305,48.148148148148145,42.10526315567867,28.57142857142857,0.0,6.521739130434782,Loser
Sardinia,Clay,2020,Lorenzo Sonego,42.0,,65.21739130434783,75.0,31.24999999902344,62.5,1.0869565217391304,5.434782608695652,Loser
Sardinia,Clay,2020,Dusan Lajovic,24.0,,68.0,54.90196078431373,41.66666666493056,64.28571428571429,0.0,2.666666666666667,Loser
Sardinia,Clay,2020,Federico Coria,86.0,,51.388888888888886,48.64864864864865,45.714285712979596,45.45454545454545,2.7777777777777777,2.7777777777777777,Loser
Sardinia,Clay,2020,Andreas Seppi,102.0,,56.9620253164557,73.33333333333333,61.76470588053634,66.66666666666666,2.5316455696202533,2.5316455696202533,Loser
Sardinia,Clay,2020,Jozef Kovalik,125.0,,56.25,60.0,42.857142855918376,28.57142857142857,3.75,3.75,Loser
Sardinia,Clay,2020,Frances Tiafoe,64.0,,57.47126436781609,54.0,48.64864864733383,69.23076923076923,0.0,3.4482758620689653,Loser
Sardinia,Clay,2020,Gianluca Mager,91.0,,60.416666666666664,67.81609195402298,42.10526315715605,72.72727272727273,7.638888888888889,6.25,Loser
Sardinia,Clay,2020,Andrej Martin,100.0,,58.82352941176471,61.66666666666667,45.23809523701814,57.14285714285714,1.9607843137254901,2.941176470588235,Loser
Sardinia,Clay,2020,Pablo Cuevas,63.0,,48.148148148148145,64.1025641025641,52.380952379705214,62.5,1.2345679012345678,3.7037037037037033,Loser
Sardinia,Clay,2020,Stefano Travaglia,70.0,,58.58585858585859,58.620689655172406,41.463414633135045,44.44444444444444,3.0303030303030303,4.040404040404041,Loser
Sardinia,Clay,2020,Salvatore Caruso,77.0,,53.333333333333336,56.25,46.428571426913265,42.857142857142854,0.0,3.3333333333333335,Loser
Sardinia,Clay,2020,Giulio Zeppieri,317.0,,63.63636363636363,71.42857142857143,39.285714284311226,70.0,1.2987012987012987,5.194805194805195,Loser
Sardinia,Clay,2020,Kamil Majchrzak,105.0,,54.285714285714285,57.89473684210527,46.87499999853516,44.44444444444444,1.4285714285714286,4.285714285714286,Loser
Sardinia,Clay,2020,Sumit Nagal,129.0,,70.6896551724138,56.09756097560976,17.64705882249135,28.57142857142857,0.0,3.4482758620689653,Loser
St Petersburg,Hard,2020,Borna Coric,27.0,,67.10526315789474,80.3921568627451,39.9999999984,66.66666666666666,10.526315789473683,5.263157894736842,Loser
St Petersburg,Hard,2020,Milos Raonic,21.0,,68.18181818181817,73.33333333333333,47.619047616780044,40.0,27.27272727272727,3.0303030303030303,Loser
St Petersburg,Hard,2020,Denis Shapovalov,12.0,,56.81818181818182,76.0,55.26315789328255,60.0,10.227272727272728,9.090909090909092,Loser
St Petersburg,Hard,2020,Reilly Opelka,36.0,,61.76470588235294,76.19047619047619,42.307692306065086,0.0,23.52941176470588,1.4705882352941175,Loser
St Petersburg,Hard,2020,Karen Khachanov,17.0,,72.3076923076923,63.829787234042556,44.44444444197531,60.0,9.230769230769232,1.5384615384615385,Loser
St Petersburg,Hard,2020,Cameron Norrie,75.0,,52.083333333333336,48.0,43.478260867674855,54.54545454545454,6.25,12.5,Loser
St Petersburg,Hard,2020,Stan Wawrinka,18.0,,60.526315789473685,71.73913043478261,39.99999999866667,62.5,2.631578947368421,1.3157894736842104,Loser
St Petersburg,Hard,2020,Daniil Medvedev,6.0,,61.97183098591549,90.9090909090909,59.259259257064464,50.0,8.450704225352112,2.8169014084507045,Loser
St Petersburg,Hard,2020,Roman Safiullin,199.0,,59.09090909090909,53.84615384615385,59.259259257064464,50.0,0.0,1.5151515151515151,Loser
St Petersburg,Hard,2020,Aslan Karatsev,117.0,,55.55555555555556,70.9090909090909,45.4545454535124,50.0,1.0101010101010102,6.0606060606060606,Loser
St Petersburg,Hard,2020,Alexander Bublik,52.0,,68.88888888888889,64.51612903225806,35.714285711734696,25.0,17.77777777777778,4.444444444444445,Loser
St Petersburg,Hard,2020,Miomir Kecmanovic,41.0,,60.15625,70.12987012987013,41.176470587427914,64.70588235294117,3.125,2.34375,Loser
St Petersburg,Hard,2020,Ugo Humbert,38.0,,59.61538461538461,75.80645161290323,42.85714285612245,25.0,13.461538461538462,5.769230769230769,Loser
St Petersburg,Hard,2020,Evgeny Donskoy,121.0,,61.64383561643836,71.11111111111111,46.428571426913265,72.72727272727273,1.36986301369863,2.73972602739726,Loser
St Petersburg,Hard,2020,Ilya Ivashka,141.0,,76.19047619047619,68.75,39.999999996,57.14285714285714,2.380952380952381,2.380952380952381,Loser
St Petersburg,Hard,2020,Richard Gasquet,53.0,,62.65060240963856,71.15384615384616,29.0322580635796,33.33333333333333,0.0,3.614457831325301,Loser
St Petersburg,Hard,2020,Nino Serdarusic,308.0,,58.22784810126582,86.95652173913044,60.60606060422407,33.33333333333333,12.658227848101266,6.329113924050633,Loser
St Petersburg,Hard,2020,Emilio Gomez,151.0,,64.70588235294117,56.81818181818182,41.66666666493056,55.55555555555556,4.411764705882353,0.0,Loser
St Petersburg,Hard,2020,Feliciano Lopez,60.0,,58.22784810126582,71.73913043478261,48.48484848337925,60.0,16.455696202531644,5.063291139240507,Loser
St Petersburg,Hard,2020,James Duckworth,93.0,,56.14035087719298,65.625,47.99999999808,50.0,7.017543859649122,1.7543859649122806,Loser
St Petersburg,Hard,2020,Tennys Sandgren,48.0,,60.952380952380956,71.875,43.90243902331946,50.0,7.6190476190476195,3.8095238095238098,Loser
St Petersburg,Hard,2020,Mackenzie Mcdonald,221.0,,71.91011235955057,75.0,55.99999999776,0.0,6.741573033707865,1.1235955056179776,Loser
St Petersburg,Hard,2020,J J Wolf,123.0,,59.70149253731343,67.5,48.14814814636488,66.66666666666666,0.0,1.4925373134328357,Loser
St Petersburg,Hard,2020,Taylor Fritz,28.0,,57.692307692307686,86.66666666666667,45.45454545316805,0.0,16.666666666666664,0.0,Loser
St Petersburg,Hard,2020,Mikhail Kukushkin,88.0,,62.5,65.0,45.83333333142361,25.0,4.6875,4.6875,Loser
St Petersburg,Hard,2020,Pavel Kotov,286.0,,59.77011494252874,67.3076923076923,42.857142855918376,71.42857142857143,4.597701149425287,2.2988505747126435,Loser
St Petersburg,Hard,2020,Vasek Pospisil,79.0,,59.375,63.1578947368421,34.615384614053255,69.23076923076923,10.9375,4.6875,Loser
St Petersburg,Hard,2020,Daniel Evans,34.0,,69.02654867256636,66.66666666666666,54.28571428416327,66.66666666666666,3.5398230088495577,1.7699115044247788,Loser
St Petersburg,Hard,2020,Egor Gerasimov,85.0,,56.57894736842105,69.76744186046511,45.45454545316805,62.5,10.526315789473683,6.578947368421052,Loser
St Petersburg,Hard,2020,Adrian Mannarino,39.0,,48.64864864864865,69.44444444444444,36.84210526218837,55.55555555555556,6.756756756756757,4.054054054054054,Loser
St Petersburg,Hard,2020,Viktor Troicki,197.0,,74.50980392156863,57.89473684210527,46.153846150295855,0.0,9.803921568627452,1.9607843137254901,Loser
Cologne 2,Hard,2020,Diego Schwartzman,9.0,,60.0,63.63636363636363,22.72727272623967,37.5,0.0,9.090909090909092,Loser
Cologne 2,Hard,2020,Jannik Sinner,46.0,,60.65573770491803,62.16216216216216,45.83333333142361,42.857142857142854,1.639344262295082,8.19672131147541,Loser
Cologne 2,Hard,2020,Felix Auger Aliassime,22.0,,61.627906976744185,79.24528301886792,45.45454545316805,20.0,4.651162790697675,9.30232558139535,Loser
Cologne 2,Hard,2020,Adrian Mannarino,41.0,,56.75675675675676,73.01587301587301,43.749999999088544,63.63636363636363,4.504504504504505,5.405405405405405,Loser
Cologne 2,Hard,2020,Gilles Simon,58.0,,53.16455696202531,59.523809523809526,45.94594594470417,20.0,2.5316455696202533,1.2658227848101267,Loser
Cologne 2,Hard,2020,Yoshihito Nishioka,56.0,,58.82352941176471,60.0,47.619047616780044,60.0,1.9607843137254901,0.0,Loser
Cologne 2,Hard,2020,Alejandro Davidovich Fokina,64.0,,62.76595744680851,57.6271186440678,28.571428570612245,46.666666666666664,1.0638297872340425,3.1914893617021276,Loser
Cologne 2,Hard,2020,John Millman,44.0,,70.66666666666667,64.15094339622641,36.36363636198347,20.0,0.0,0.0,Loser
Cologne 2,Hard,2020,Miomir Kecmanovic,39.0,,62.857142857142854,61.36363636363637,42.307692306065086,69.23076923076923,2.857142857142857,1.4285714285714286,Loser
Cologne 2,Hard,2020,Denis Shapovalov,12.0,,50.0,60.0,37.77777777693828,46.15384615384615,4.444444444444445,14.444444444444443,Loser
Cologne 2,Hard,2020,Pierre Hugues Herbert,82.0,,55.769230769230774,58.620689655172406,21.739130433837428,25.0,0.0,9.615384615384617,Loser
Cologne 2,Hard,2020,Jan Lennard Struff,32.0,,58.24175824175825,66.0377358490566,47.36842105138505,55.55555555555556,8.791208791208792,3.296703296703297,Loser
Cologne 2,Hard,2020,Egor Gerasimov,87.0,,54.736842105263165,76.92307692307693,58.13953488236885,40.0,4.2105263157894735,6.315789473684211,Loser
Cologne 2,Hard,2020,Steve Johnson,71.0,,61.53846153846154,60.0,55.99999999776,62.5,13.846153846153847,1.5384615384615385,Loser
Cologne 2,Hard,2020,Oscar Otte,141.0,,52.54237288135594,51.61290322580645,53.57142856951531,50.0,1.694915254237288,5.084745762711865,Loser
Cologne 2,Hard,2020,Fernando Verdasco,61.0,,60.0,70.83333333333334,15.62499999951172,71.42857142857143,3.75,10.0,Loser
Cologne 2,Hard,2020,Sumit Nagal,130.0,,54.83870967741935,64.70588235294117,42.85714285612245,54.54545454545454,1.0752688172043012,2.1505376344086025,Loser
Cologne 2,Hard,2020,Alexei Popyrin,109.0,,67.3913043478261,61.29032258064516,33.333333331111106,20.0,6.521739130434782,6.521739130434782,Loser
Cologne 2,Hard,2020,Jordan Thompson,60.0,,67.21311475409836,63.41463414634146,44.99999999775,25.0,1.639344262295082,3.278688524590164,Loser
Cologne 2,Hard,2020,Tennys Sandgren,48.0,,58.333333333333336,69.64285714285714,42.499999998937504,63.63636363636363,10.416666666666668,6.25,Loser
Cologne 2,Hard,2020,James Duckworth,97.0,,47.72727272727273,52.38095238095239,30.4347826073724,28.57142857142857,4.545454545454546,4.545454545454546,Loser
Cologne 2,Hard,2020,Marco Cecchinato,77.0,,68.96551724137932,50.0,49.99999999722222,66.66666666666666,1.7241379310344827,3.4482758620689653,Loser
Cologne 2,Hard,2020,Kyle Edmund,47.0,,52.72727272727272,68.96551724137932,30.76923076804734,55.55555555555556,18.181818181818183,7.2727272727272725,Loser
Cologne 2,Hard,2020,Daniel Altmaier,124.0,,55.00000000000001,59.09090909090909,11.111111110493827,37.5,7.5,5.0,Loser
Cologne 2,Hard,2020,Marin Cilic,40.0,,54.761904761904766,67.3913043478261,52.63157894598338,88.88888888888889,14.285714285714285,3.571428571428571,Loser
Cologne 2,Hard,2020,Damir Dzumhur,114.0,,64.58333333333334,70.96774193548387,23.5294117633218,20.0,2.083333333333333,4.166666666666666,Loser
Cologne 2,Hard,2020,Dennis Novak,91.0,,61.40350877192983,57.14285714285714,31.818181816735535,44.44444444444444,0.0,5.263157894736842,Loser
Nur-Sultan,Hard,2020,Adrian Mannarino,39.0,,56.451612903225815,74.28571428571429,33.33333333209876,50.0,0.0,1.6129032258064515,Loser
Nur-Sultan,Hard,2020,Emil Ruusuvuori,98.0,,71.1864406779661,64.28571428571429,29.411764704152247,50.0,8.47457627118644,3.389830508474576,Loser
Nur-Sultan,Hard,2020,Frances Tiafoe,64.0,,59.77011494252874,80.76923076923077,37.14285714179592,76.92307692307693,3.4482758620689653,2.2988505747126435,Loser
Nur-Sultan,Hard,2020,Mikhail Kukushkin,91.0,,65.15151515151516,58.139534883720934,34.78260869413989,50.0,6.0606060606060606,1.5151515151515151,Loser
Nur-Sultan,Hard,2020,Mackenzie Mcdonald,209.0,,60.3448275862069,57.14285714285714,30.4347826073724,50.0,1.7241379310344827,3.4482758620689653,Loser
Nur-Sultan,Hard,2020,Tommy Paul,59.0,,59.541984732824424,67.94871794871796,39.62264150868637,40.0,9.16030534351145,1.5267175572519083,Loser
Nur-Sultan,Hard,2020,Egor Gerasimov,83.0,,57.6271186440678,72.05882352941177,55.99999999888,40.0,11.864406779661017,5.084745762711865,Loser
Nur-Sultan,Hard,2020,Benoit Paire,28.0,,49.0,77.55102040816327,39.21568627374087,42.857142857142854,13.0,10.0,Loser
Nur-Sultan,Hard,2020,Jordan Thompson,60.0,,64.93506493506493,78.0,40.740740739231825,20.0,5.194805194805195,3.896103896103896,Loser
Nur-Sultan,Hard,2020,Yuichi Sugita,101.0,,57.99999999999999,58.620689655172406,23.809523808390022,61.53846153846154,0.0,2.0,Loser
Nur-Sultan,Hard,2020,Andreas Seppi,103.0,,50.56179775280899,64.44444444444444,43.18181818083678,50.0,1.1235955056179776,3.3707865168539324,Loser
Nur-Sultan,Hard,2020,Radu Albot,85.0,,43.47826086956522,45.0,42.307692306065086,0.0,0.0,10.869565217391305,Loser
Nur-Sultan,Hard,2020,Fernando Verdasco,61.0,,75.0,72.22222222222221,58.33333332847223,50.0,10.416666666666668,4.166666666666666,Loser
Nur-Sultan,Hard,2020,Jiri Vesely,66.0,,55.84415584415584,76.74418604651163,58.8235294100346,60.0,9.090909090909092,6.493506493506493,Loser
Nur-Sultan,Hard,2020,Miomir Kecmanovic,40.0,,45.1219512195122,59.45945945945946,48.88888888780247,60.0,6.097560975609756,8.536585365853659,Loser
Nur-Sultan,Hard,2020,Federico Delbonis,76.0,,64.13043478260869,66.10169491525424,42.42424242295685,50.0,7.608695652173914,3.260869565217391,Loser
Nur-Sultan,Hard,2020,Timofey Skatov,438.0,,76.59574468085107,36.11111111111111,36.363636360330574,50.0,0.0,8.51063829787234,Loser
Nur-Sultan,Hard,2020,Cameron Norrie,70.0,,58.490566037735846,67.74193548387096,49.99999999886364,60.0,3.7735849056603774,4.716981132075472,Loser
Nur-Sultan,Hard,2020,Damir Dzumhur,115.0,,51.85185185185185,66.66666666666666,48.717948716699546,16.666666666666664,6.172839506172839,6.172839506172839,Loser
Nur-Sultan,Hard,2020,Aslan Karatsev,113.0,,45.94594594594595,73.52941176470588,52.49999999868751,50.0,9.45945945945946,5.405405405405405,Loser
Nur-Sultan,Hard,2020,Alexander Bublik,49.0,,49.275362318840585,61.76470588235294,34.285714284734695,63.63636363636363,15.942028985507244,11.594202898550725,Loser
Nur-Sultan,Hard,2020,Stefano Travaglia,73.0,,51.94805194805194,65.0,43.243243242074506,50.0,7.792207792207792,5.194805194805195,Loser
Nur-Sultan,Hard,2020,Dmitry Popko,172.0,,56.481481481481474,62.295081967213115,48.936170211724765,61.53846153846154,4.62962962962963,2.7777777777777777,Loser
Nur-Sultan,Hard,2020,James Duckworth,97.0,,48.95833333333333,72.3404255319149,44.897959182757184,81.81818181818183,7.291666666666667,7.291666666666667,Loser
Nur-Sultan,Hard,2020,Tennys Sandgren,48.0,,60.56338028169014,83.72093023255815,46.428571426913265,75.0,18.30985915492958,5.633802816901409,Loser
Nur-Sultan,Hard,2020,Lloyd Harris,80.0,,60.46511627906976,78.84615384615384,55.88235293953288,40.0,10.465116279069768,1.1627906976744187,Loser
Nur-Sultan,Hard,2020,Corentin Moutet,74.0,,57.692307692307686,50.0,49.99999999772727,55.55555555555556,1.9230769230769231,7.6923076923076925,Loser
Vienna,Hard,2020,Lorenzo Sonego,42.0,,62.295081967213115,65.78947368421053,56.52173912797731,50.0,11.475409836065573,0.0,Loser
Vienna,Hard,2020,Daniel Evans,33.0,,60.416666666666664,55.172413793103445,68.42105262797784,25.0,0.0,0.0,Loser
Vienna,Hard,2020,Kevin Anderson,111.0,,66.66666666666666,73.33333333333333,33.333333331111106,60.0,13.333333333333334,11.11111111111111,Loser
Vienna,Hard,2020,Novak Djokovic,1.0,,54.90196078431373,60.71428571428571,30.4347826073724,16.666666666666664,5.88235294117647,5.88235294117647,Loser
Vienna,Hard,2020,Grigor Dimitrov,20.0,,70.43478260869566,64.19753086419753,47.05882352802769,66.66666666666666,3.4782608695652173,2.608695652173913,Loser
Vienna,Hard,2020,Daniil Medvedev,6.0,,54.166666666666664,82.05128205128204,51.51515151359045,85.71428571428571,13.88888888888889,5.555555555555555,Loser
Vienna,Hard,2020,Dominic Thiem,3.0,,43.42105263157895,81.81818181818183,48.83720930118984,66.66666666666666,13.157894736842104,5.263157894736842,Loser
Vienna,Hard,2020,Borna Coric,24.0,,61.72839506172839,72.0,58.0645161271592,66.66666666666666,11.11111111111111,1.2345679012345678,Loser
Vienna,Hard,2020,Hubert Hurkacz,31.0,,57.831325301204814,79.16666666666666,45.714285712979596,75.0,8.433734939759036,3.614457831325301,Loser
Vienna,Hard,2020,Stefanos Tsitsipas,5.0,,60.78431372549019,74.19354838709677,49.999999998750006,66.66666666666666,14.705882352941178,2.941176470588235,Loser
Vienna,Hard,2020,Jurij Rodionov,153.0,,56.94444444444444,58.536585365853654,45.16129032112383,55.55555555555556,6.944444444444445,6.944444444444445,Loser
Vienna,Hard,2020,Pablo Carreno Busta,15.0,,59.32203389830508,57.14285714285714,45.83333333142361,50.0,1.694915254237288,3.389830508474576,Loser
Vienna,Hard,2020,Vasek Pospisil,81.0,,58.42696629213483,76.92307692307693,37.8378378368152,66.66666666666666,15.730337078651685,2.247191011235955,Loser
Vienna,Hard,2020,Jannik Sinner,43.0,,72.72727272727273,62.5,33.33333332222222,0.0,0.0,0.0,Loser
Vienna,Hard,2020,Cristian Garin,22.0,,51.06382978723404,75.0,39.13043478090737,57.14285714285714,6.382978723404255,6.382978723404255,Loser
Vienna,Hard,2020,Filip Krajinovic,30.0,,57.89473684210527,60.0,42.499999998937504,63.63636363636363,4.2105263157894735,2.1052631578947367,Loser
Vienna,Hard,2020,Taylor Fritz,29.0,,59.70149253731343,75.0,48.14814814636488,33.33333333333333,17.91044776119403,0.0,Loser
Vienna,Hard,2020,Attila Balazs,88.0,,54.83870967741935,64.70588235294117,49.999999998214285,50.0,1.6129032258064515,6.451612903225806,Loser
Vienna,Hard,2020,Dusan Lajovic,26.0,,71.9298245614035,78.04878048780488,31.249999998046874,50.0,0.0,1.7543859649122806,Loser
Vienna,Hard,2020,Jan Lennard Struff,34.0,,60.91954022988506,79.24528301886792,61.76470588053634,60.0,11.494252873563218,2.2988505747126435,Loser
Vienna,Hard,2020,Karen Khachanov,18.0,,65.51724137931035,68.42105263157895,44.99999999775,25.0,5.172413793103448,6.896551724137931,Loser
Vienna,Hard,2020,Aljaz Bedene,53.0,,50.0,80.76923076923077,57.69230769008876,0.0,9.615384615384617,5.769230769230769,Loser
Vienna,Hard,2020,Denis Shapovalov,12.0,,62.5,72.5,37.4999999984375,25.0,7.8125,15.625,Loser
Vienna,Hard,2020,Gael Monfils,11.0,,53.57142857142857,46.666666666666664,30.769230766863902,20.0,3.571428571428571,25.0,Loser
Vienna,Hard,2020,Dennis Novak,92.0,,65.2542372881356,70.12987012987013,58.53658536442594,77.77777777777779,1.694915254237288,2.5423728813559325,Loser
Vienna,Hard,2020,Felix Auger Aliassime,21.0,,73.61111111111111,69.81132075471697,42.10526315567867,62.5,8.333333333333332,4.166666666666666,Loser
Vienna,Hard,2020,Jason Jung,127.0,,70.6896551724138,58.536585365853654,23.5294117633218,60.0,3.4482758620689653,1.7241379310344827,Loser
Vienna,Hard,2020,Norbert Gombos,104.0,,62.0,64.51612903225806,42.10526315567867,25.0,10.0,2.0,Loser
Vienna,Hard,2020,Casper Ruud,27.0,,65.33333333333333,65.3061224489796,46.153846152071004,71.42857142857143,5.333333333333334,5.333333333333334,Loser
Vienna,Hard,2020,Stan Wawrinka,19.0,,53.68421052631579,84.31372549019608,52.27272727153927,60.0,9.473684210526317,4.2105263157894735,Loser
Vienna,Hard,2020,Vitaliy Sachko,529.0,,71.25,56.14035087719298,34.78260869413989,33.33333333333333,3.75,5.0,Loser
Paris Masters,Hard,2020,Alexander Zverev,7.0,,74.50980392156863,67.10526315789474,34.615384614053255,60.0,10.784313725490197,2.941176470588235,Loser
Paris Masters,Hard,2020,Rafael Nadal,2.0,,67.64705882352942,63.04347826086957,54.5454545429752,62.5,7.352941176470589,0.0,Loser
Paris Masters,Hard,2020,Milos Raonic,17.0,,69.11764705882352,80.85106382978722,28.571428570068026,33.33333333333333,17.647058823529413,1.4705882352941175,Loser
Paris Masters,Hard,2020,Pablo Carreno Busta,15.0,,73.91304347826086,67.64705882352942,45.83333333142361,57.14285714285714,4.3478260869565215,0.0,Loser
Paris Masters,Hard,2020,Stan Wawrinka,20.0,,55.38461538461539,63.888888888888886,48.275862067300835,0.0,3.076923076923077,1.5384615384615385,Loser
Paris Masters,Hard,2020,Diego Schwartzman,9.0,,67.3076923076923,51.42857142857142,47.0588235266436,33.33333333333333,0.0,0.0,Loser
Paris Masters,Hard,2020,Ugo Humbert,34.0,,70.29702970297029,71.83098591549296,63.33333333122222,90.0,8.91089108910891,0.9900990099009901,Loser
Paris Masters,Hard,2020,Jordan Thompson,61.0,,69.64285714285714,74.35897435897436,35.2941176449827,50.0,12.5,0.0,Loser
Paris Masters,Hard,2020,Norbert Gombos,105.0,,55.55555555555556,56.666666666666664,29.16666666545139,40.0,3.7037037037037033,3.7037037037037033,Loser
Paris Masters,Hard,2020,Adrian Mannarino,36.0,,56.20437956204379,77.92207792207793,41.66666666597222,63.63636363636363,6.569343065693431,5.109489051094891,Loser
Paris Masters,Hard,2020,Andrey Rublev,8.0,,63.63636363636363,71.42857142857143,53.57142856951531,40.0,12.987012987012985,5.194805194805195,Loser
Paris Masters,Hard,2020,Alejandro Davidovich Fokina,63.0,,58.82352941176471,45.0,21.428571427040815,16.666666666666664,0.0,5.88235294117647,Loser
Paris Masters,Hard,2020,Alex De Minaur,25.0,,63.74999999999999,70.58823529411765,37.93103448145065,16.666666666666664,2.5,1.25,Loser
Paris Masters,Hard,2020,Marcos Giron,91.0,,63.888888888888886,69.56521739130434,42.307692306065086,71.42857142857143,2.7777777777777777,1.3888888888888888,Loser
Paris Masters,Hard,2020,Marin Cilic,43.0,,54.21686746987952,84.44444444444444,47.36842105138505,62.5,13.253012048192772,4.819277108433735,Loser
Paris Masters,Hard,2020,Feliciano Lopez,64.0,,53.63636363636364,81.35593220338984,52.94117646955018,85.71428571428571,20.0,6.363636363636363,Loser
Paris Masters,Hard,2020,Borna Coric,24.0,,66.66666666666666,71.42857142857143,28.571428570408163,50.0,16.666666666666664,1.1904761904761905,Loser
Paris Masters,Hard,2020,Jan Lennard Struff,35.0,,60.29411764705882,70.73170731707317,51.85185184993141,33.33333333333333,11.76470588235294,1.4705882352941175,Loser
Paris Masters,Hard,2020,David Goffin,14.0,,57.8125,70.27027027027027,44.44444444279835,25.0,9.375,3.125,Loser
Paris Masters,Hard,2020,Miomir Kecmanovic,42.0,,55.319148936170215,61.53846153846154,33.333333331746026,33.33333333333333,4.25531914893617,6.382978723404255,Loser
Paris Masters,Hard,2020,Yoshihito Nishioka,51.0,,60.83333333333333,63.013698630136986,46.80851063730195,76.92307692307693,3.3333333333333335,0.8333333333333334,Loser
